full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"Make it weird* by masturbating in front of strangers. 

*Louis C.K. level weirdness",Spain,0.600000023842,-0.10000000149,2017-11-18 01:13:51,AtyHans
Why did Netflix cut ties with Spacey and Louis C.K. with the same level of evidence? Why hasn’t the prosecutor made a decision on whether to lay charges? What’s going on?! https://t.co/eeQr1Ci7oX,Hollandsche Rading,0.800000011921,-0.10000000149,2017-11-18 01:13:08,sfmpetersen
'Can you love someone who did bad things?' — Sarah Silverman on her friend of 25 years Louis C.K. https://t.co/5n6CtZFDmt,"New York, New York",0.40000000596,0.10000000149,2017-11-18 01:12:43,cleopatraTNT
"EMAs: vote for ur fav
other stans:
EMAs: louis won
other stans: what the fuck what ,,,, the fuck what ??? the fuck what the       fuck whattttttt the fuckkkkkk whAT THE FUck what the fuck w h a t  t h e  f u c k fuckthewhat what ,,, the ,,, fuck what the fuuuuuuuck what the fuck",In Louis era,1.20000004768,-0.600000023842,2017-11-18 01:08:01,Loulac24
"NYMag: Sarah Silverman speaks out on Louis C.K.: ""I love Louis, but Louis did these things"" https://t.co/k6u4bD3Rat","New York, USA",0.300000011921,0.300000011921,2017-11-18 01:05:25,carlolipsky
"Sarah Silverman speaks out on Louis C.K.: ""I love Louis, but Louis did these things"" https://t.co/DKEq76h9Tg",Queens get the money,0.300000011921,0.300000011921,2017-11-18 01:04:51,AdiJoseph
@afiqahmoghni Do you mean the Louis C.K. quote?,Kuala Lumpur,0.10000000149,0.0,2017-11-18 01:03:05,CAnnFarhan
Sarah Silverman grapples with the allegations against her friend Louis C.K. https://t.co/ZhEN17danV https://t.co/Clt4iNutjt,"Las Vegas, NV",0.10000000149,0.0,2017-11-18 01:00:15,HadynLezanic
"""Some of our heroes have been taken down. And we will discover bad things about people we like. Or in some cases, people we love.” — @SarahKSilverman on Louis C.K. (before the Al Franken story broke) https://t.co/CZhNUNJjU0","Washington, DC",1.89999997616,0.0,2017-11-18 00:59:46,DonSummers82
"Sarah Silverman speaks out on Louis C.K.: ""I love Louis, but Louis did these things"" https://t.co/DKEq76h9Tg","New York, NY",0.300000011921,0.300000011921,2017-11-18 00:59:32,NYMag
