full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"With television’s golden age tarnished by Louis C.K., Kevin Spacey and others, the medium’s brightest era has gone dark: https://t.co/SlN9RMu8U0 https://t.co/f5VNi801QH",North Hollywood 💧🎋,0.600000023842,-0.600000023842,2017-11-15 09:07:15,Lord_0f_Lords
"Latest:  FX Drops Louis C.K. from All Projects, Cancels Overall Deal https://t.co/Ydx14OmFKR #News #MovieTVTechGeeks https://t.co/8NCpRNox0B","Hanoi, Vietnam",0.600000023842,-0.600000023842,2017-11-15 09:07:13,jasmine01980434
"Game on!

Still blown away by the 26 year-old lesbian wining in Oklahoma last night.  It is a revolution! https://t.co/KiQw9FRoVM","Philadelphia, PA",0.899999976158,0.20000000298,2017-11-15 09:07:09,JSCram3254
"Jon Stewart admits that ‘sexual harassment is rampant in Hollywood’

Hmm...and they’re the ones preaching to us? https://t.co/yXxeA9HGGO",U.S.A.,1.10000002384,-0.300000011921,2017-11-15 09:06:51,Trumptbird
"Game on!

Still blown away by the 26 year-old lesbian wining in Oklahoma last night.  It is a revolution! https://t.co/KiQw9FRoVM","Sacramento, CA",0.899999976158,0.20000000298,2017-11-15 09:06:49,hurryprimaries
In which @jadabird goes through her old write-up on #ILoveYouDaddy and reexamines it through the lens of what we know about Louis C.K. now https://t.co/l1DHpTTdk8,New York City,0.20000000298,0.10000000149,2017-11-15 09:06:36,vulture
"Game on!

Still blown away by the 26 year-old lesbian wining in Oklahoma last night.  It is a revolution! https://t.co/KiQw9FRoVM",Destin FL,0.899999976158,0.20000000298,2017-11-15 09:06:24,DwayneAnthonyP
"There’s an old Louis C.K. joke that starts: “Divorce is always good news. I know that sounds weird, but it’s true, because no good marriage has ever ended in divorce.”
Why Men Aren’t Funny https://t.co/Whvepys2Tz",The TwiTlight Zone,1.60000002384,0.0,2017-11-15 09:05:55,GordonStrother
"🆕 #fakeassradio 📻
EPISODE 97 - NO MORE POLITICS
-iPhone X
-Louis C.K.
-#BoycottKeurig 
-so much more

https://t.co/jrylHX7O1w","Nashville,TN",0.5,0.10000000149,2017-11-15 09:05:53,bybpod
"Game on!

Still blown away by the 26 year-old lesbian wining in Oklahoma last night.  It is a revolution! https://t.co/KiQw9FRoVM",Indiana,0.899999976158,0.20000000298,2017-11-15 09:05:52,RahjBobby
