full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
Marc Maron says Louis C.K. lied to him when confronted with sexual-harassment rumors https://t.co/Jb21VEjYDA,"New York, NY",0.600000023842,-0.300000011921,2017-11-18 23:13:51,human_millipede
Mike Schur on #KevinSpacey: ‘It Was the Most Open Secret That’s Ever Existed’ https://t.co/4TPk1a9QzP,world,0.10000000149,-0.10000000149,2017-11-18 23:13:20,MoviesWorldNewz
"Comedian's frank response to Louis C.K. allegations

https://t.co/tJ3ud7Flqi","Celbridge, Ireland",0.300000011921,0.10000000149,2017-11-18 23:11:32,rossiter1497
“It was just actually sort of common knowledge in the comedy world; people made jokes about it all the time” https://t.co/1B1omGguTE,"Georgia, USA",0.300000011921,0.300000011921,2017-11-18 23:10:10,Southern_4ever
Marc Maron says Louis C.K. lied to him when confronted with sexual-harassment rumors https://t.co/Jb21VEjYDA,"Newark, NJ",0.600000023842,-0.300000011921,2017-11-18 23:10:08,LevonPutney
"""Louis C.K., Harvey Weinstein, and many other men alleged to be abusers have something else in common: They were great at seeming to be good."" 

Bijak, membumi, and ""baeeq banget."" https://t.co/gb31J1JtuU",Pinggiran Jakarta ,0.600000023842,0.10000000149,2017-11-18 23:08:10,swastindera
"Did you know and cover it up, tho https://t.co/i2khv7hDyB","The Villages, FL",0.600000023842,0.600000023842,2017-11-18 23:07:56,FaganLarry
Hey @Netflixhelps! Are you going to take Louis C.K stand up specials down?,Hen/Henom,0.20000000298,0.0,2017-11-18 23:07:18,avokadokorv
"To sum shit up for you:

Al Franken - democratic senator 🚮
Kevin Spacey - Actor 🚮
Harvey Weinstein - Producer 🚮
Louis C.K. - Comedian 🚮
Roy Moore - State Judge 🚮
Donald Trump - President 🚮

TRASH DOESN'T ADHERE TO IDEOLOGY","Elmhurst, Illinois",1.5,-0.300000011921,2017-11-18 23:06:51,EETSUMCAEKZ
Marc Maron says Louis C.K. lied to him when confronted with sexual-harassment rumors https://t.co/Jb21VEjYDA,"Brooklyn, NY",0.600000023842,-0.300000011921,2017-11-18 23:05:51,lazrivero
