full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
I liked a @YouTube video https://t.co/YVI77L0rm9 Bill Burr on the Louis C.K Allegations (11-13-2017),"Manhattan, NY",0.40000000596,0.40000000596,2017-11-14 03:18:20,davidbrotsky
We edited Louis C.K.’s “apology” to make it a real apology https://t.co/0wwpGKCjJo https://t.co/qrFeQw8tFh,Seoul,0.600000023842,-0.600000023842,2017-11-14 03:16:55,zefyr_
How #SNL tackled Louis C.K. https://t.co/mXJtr4yD28,NY & N.J #RESIST TRUMP MANIA!,0.10000000149,0.0,2017-11-14 03:16:14,PMorris153
"See, I for one, thought Louis C.K. was an asshole even before all this bullshit came out about him. Even before he was a predator, I though he was a pretentious NY'er commenting on the vagueries of urban life. #beentheredonethat","Saint Johns, Fl",1.10000002384,-0.10000000149,2017-11-14 03:15:33,1guytalkingpod
Louis C.K.'s Former Manager Apologizes For Silencing Victims https://t.co/JWEwEA75dA,Toronto,0.0,0.0,2017-11-14 03:13:47,MsMarinaBlack
"&amp;#039;Secret Life of Pets 2&amp;#039; News, Release Date: Louis C.K. Fired Following Sexual Misconduct Admission https://t.co/H9Zlrm89Ed",Philadelphia,0.600000023842,0.0,2017-11-14 03:12:14,Phillyhypnosis
"‘If Weinstein and Mark Halperin and Louis C.K. and all the rest can be held accountable, so can our former president and so can his party’ - thorougly recommend this
https://t.co/lDXLQywF3A","Glasgow, Scotland",0.600000023842,0.600000023842,2017-11-14 03:11:07,CaldoHendo
"Louis C.K.? More like F.U. Louie C.K.

Somebody has made this joke, right?","Omaha, NE",1.0,-0.10000000149,2017-11-14 03:08:27,ifeelrealistic
"HBO Removes Louis CK Concerts, Cuts Him From Benefit https://t.co/I02TDvOPjo",earth,0.300000011921,0.300000011921,2017-11-14 03:07:23,eventsmasters11
"From Roy Moore to Louis C.K, the non-stop bombshells are no coincidence. This is the great social revolution of the 21st Century, an assault on male supremacy, and it's just begun. And the Women's March was a big push. Why now? What next? My column https://t.co/pZsm2SklKA",Janey Don't You Lose Heart,1.89999997616,0.0,2017-11-14 03:04:27,DeeLovesEarth
