full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"i used to think glenn thrush was just louis c.k. in a taupe fedora, and boy now i *really* think that","Berkeley, CA",0.20000000298,0.20000000298,2017-11-20 17:13:21,BayArea4Bernie
"What to do about Trump, Moore, Rose, Franken, Cosby, Weinstein, Thrush, Louis C.K., Orestes, Fish, Spacey, Halperin, Wieseltier, Toback, Dick, and growing. https://t.co/6bZwaZwQZn","Washington, DC",0.10000000149,0.0,2017-11-20 17:10:58,TheHalliCJShow
Louis C.K. Admits to Sexual Misconduct as Media Companies Cut Ties - The New York Times https://t.co/cFUUdQYski,"Texas, USA",0.0,0.0,2017-11-20 17:08:53,TraciePrice19
"Me: Anthony Weiner is gross. 

Weinstein: Hold my beer

Affleck: Hold my beer

Spacey: Hold my beer

Ratner: Hold my beer

Louis C.K.: Hold my beer

Moore: Hold my beer

Takei: Hold My beer

... https://t.co/2uy39aS0Nr","Richmond, BC Canada",0.899999976158,0.0,2017-11-20 17:07:40,jimpook
"Kevin Spacey, Louis C.K. Fallout: Cast, Crews and Reps Caught in Financial Crossfire https://t.co/cNRJXPh9mE via @thr",Los Angeles,0.699999988079,0.300000011921,2017-11-20 17:07:12,AndrewGil
"Modern DEMOCRAT Role models:
Harvey Weinstein 
Kevin Spacey 
Al Franken 
Louis C.K.
George Takei 
Anthony Weiner (txt pedo)
Bill Clinton (rapist)
Brett Ratner
Russell Simmons 
Jeffrey Tambor 
Roman Polanski (pedo anal rape)
Great Job progressives!", PittsburghPA,0.899999976158,0.40000000596,2017-11-20 17:05:20,lor65
"Modern DEMOCRAT Role models:
Harvey Weinstein 
Kevin Spacey 
Al Franken 
Louis C.K.
George Takei 
Anthony Weiner (txt pedo)
Bill Clinton (rapist)
Brett Ratner
Russell Simmons 
Jeffrey Tambor 
Roman Polanski (pedo anal rape)
Great Job progressives!",woodlands,0.899999976158,0.40000000596,2017-11-20 17:03:33,texasforchicks
Pretty much Louis C.K. with a slow drawl. https://t.co/C2DEGZxU72,"Mission Hills, Kansas",0.800000011921,0.10000000149,2017-11-20 17:02:58,FromFlyover
"“I, like many men, live in a constant state of apology, for the embarrassing behavior of the seemingly... https://t.co/gxMqLyynvP",Vancouver Washington,1.0,-0.40000000596,2017-11-20 17:00:19,PatriotTank40
I added a video to a @YouTube playlist https://t.co/Yn52Jx19Qv Gilbert Gottfried Comments on the Louis C.K. Scandal,Cyclopean City Island,0.20000000298,0.0,2017-11-20 16:59:28,TheGreatElder1
