full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
Sarah Silverman on Louis C.K.: 'Can you love someone who did bad things?' https://t.co/38GAhBz2ul,"Washington, D.C.",0.300000011921,0.10000000149,2017-11-17 03:13:09,MorningMix
"Me, 2016: Whew, a lot of celebrities died this year so I hope my favorite celebrities Louis C.K., Jeffrey Tambor, Ed Westwick, Jeremy Piven, Kevin Spacey, Matt Weiner, Al Franken, Harvey Weinstein, Judge Roy Moore, and Ryan Gosling all survive 2017!","Los Angeles, CA",0.10000000149,0.10000000149,2017-11-17 03:12:01,hadgetunes
Sarah Silverman breaks her silence on longtime friend Louis C.K. https://t.co/lWCNMoUvId via @HuffPostEnt,"New York, NY",0.20000000298,0.0,2017-11-17 03:11:59,shift_in2_turbo
Sarah  Silverman  On Louis C.K.: “Can You Love Someone Who Did Bad Things?” https://t.co/UKXLXlEQ2J,"Houston, Texas",0.300000011921,0.10000000149,2017-11-17 03:08:43,ONowland
"Sarah Silverman talks about Louis C.K. in the new episode of her Hulu series. ""Can you love someone who did bad things?"" https://t.co/VzOzQtMGUY","Baltimore, MD, USA",0.300000011921,0.0,2017-11-17 03:08:32,jadashi
Sarah Silverman On Louis C.K.: “Can You Love Someone Who Did Bad Things?” https://t.co/UKXLXlEQ2J,"Houston, Texas",0.300000011921,0.10000000149,2017-11-17 03:07:08,ONowland
"You could take a shot every time Chloë Grace Moretz says “I love you, Daddy” in Louis C.K.’s movie—but that would likely result in alcohol poisoning, and also require you to watch the movie. https://t.co/3gPiXbosrq",Los Angeles,0.800000011921,-0.300000011921,2017-11-17 03:06:08,BennieRichburg
Sarah Silverman Speaks on Louis C.K.: ‘Can You Love Someone Who Did Bad Things?’ - The New York Times https://t.co/a4fxBznZck,Madrid-Málaga,0.5,0.20000000298,2017-11-17 03:04:21,nuriacabello
"Sarah Silverman addresses Louis C.K.'s sexual harassment: ""Can you love someone who did bad things?"" https://t.co/abyAiwmGWi https://t.co/FcguFDzFEh",London,0.40000000596,-0.10000000149,2017-11-17 03:01:18,iantweetz
"""Some of our heroes have been taken down. And we will discover bad things about people we like. Or in some cases, people we love.” — @SarahKSilverman on Louis C.K. (before the Al Franken story broke) https://t.co/CZhNUNJjU0",Double Entendre,1.89999997616,0.0,2017-11-17 03:00:12,DanielleCC1
