full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"Roy Moore supporters keep asking why now?

Weinstein, Spacey, Louis C.K., Piven, Ratner, Tambor, Franken, Bush, Rose, and many more could also ask the same question.

Why now?

It isn't because of an election.

It's because women became empowered to speak up after #metoo. https://t.co/8aUOyohoRF","Saint Louis, Missouri",0.800000011921,0.0,2017-11-21 16:14:04,Calladhiel
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Oklahoma, USA",0.40000000596,0.0,2017-11-21 16:13:56,angie_merka
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Atlanta, Boston,  Manchester",0.40000000596,0.0,2017-11-21 16:13:54,xTresx
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Dallas, TX",0.40000000596,0.0,2017-11-21 16:13:52,MisterMojoHand
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",Westworld,0.40000000596,0.0,2017-11-21 16:13:51,Roddy_PipeHer
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Buffalo, New York",0.40000000596,0.0,2017-11-21 16:13:45,BSchrenk
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Lubbock, Texas",0.40000000596,0.0,2017-11-21 16:13:41,melindagharvey
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",New York City,0.40000000596,0.0,2017-11-21 16:13:41,coopcello
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Tallahassee, FL",0.40000000596,0.0,2017-11-21 16:13:36,RussellBrasel
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Hollywood, FL",0.40000000596,0.0,2017-11-21 16:13:31,OfficialSavion
