full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
what in the hell happened to the men in our country to lower their tolerance levels and feel this crap was okay at the time? #LouisCK #metoo https://t.co/Rl4acSCvQC #onlylove,"Beni Suef, Egypt",0.899999976158,-0.300000011921,2017-11-15 19:07:16,ovjfuubjuzkaqe1
"Game on!

Still blown away by the 26 year-old lesbian wining in Oklahoma last night.  It is a revolution! https://t.co/KiQw9FRoVM","Long Beach, CA",0.899999976158,0.20000000298,2017-11-15 19:05:16,KatrinaHagen2
"#LPAF #humor #IARTG ""Louis C.K. has betrayed the brotherhood of celebrity accused sexual predators,"" angrily accused film mogul Harvey Weinstein. https://t.co/MxYTaqqvmA","Toronto, Canada, Earth Prime",1.10000002384,-0.20000000298,2017-11-15 19:05:11,ARNSProprietor
https://t.co/seKw1qVbWp LIKE A COCKROACH,United States,0.600000023842,-0.600000023842,2017-11-15 19:04:42,Mhdude1Mhdude1
"THIS.

https://t.co/VYgWuUU50R","London, England",0.10000000149,0.0,2017-11-15 19:04:39,Rachael_Fulton
Lots of talented animation industry folks from our studio have just hit the job market as a result of Louis C.K. and TBS's suspension of The Cops. Many have worked on our show &amp; are amazing. Anyone with knowledge of immediate open animation positions hit up @StarburnsInd,"Los Angeles, CA",2.40000009537,0.800000011921,2017-11-15 19:04:38,hollywoodsteveh
"Latest:  FX Drops Louis C.K. from All Projects, Cancels Overall Deal https://t.co/Ydx14OmFKR #News #MovieTVTechGeeks https://t.co/8NCpRNox0B","Khlong San, Bangkok",0.600000023842,-0.600000023842,2017-11-15 19:04:15,larondawest2747
"@chelseahandler Same way we allow people Louis C.K to be comedians, but I guess you have nothing to say about that.","Omaha, NE",0.300000011921,-0.300000011921,2017-11-15 19:02:35,LaylaBlock2
"@StlGal_36 Our favorite guest is back!
@VivaLaDivaTracy joins us to discuss why it's taken White America so long to call out Louis C.K.
#NiggerJim
Listen to #WhoseCulture: https://t.co/6vyDZTiOLV https://t.co/7yh79jvjVe","Los Angeles, CA",1.10000002384,0.300000011921,2017-11-15 19:02:28,NolansBackup
"Game on!

Still blown away by the 26 year-old lesbian wining in Oklahoma last night.  It is a revolution! https://t.co/KiQw9FRoVM",Bellingham WA,0.899999976158,0.20000000298,2017-11-15 19:02:27,BoleyGo
