full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",Indianapolis ,0.40000000596,0.0,2017-11-21 13:14:05,ChurchillAmanda
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Montréal, Québec",0.40000000596,0.0,2017-11-21 13:13:58,ConnieMessina
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Time, Norge",0.40000000596,0.0,2017-11-21 13:13:50,KristinAO
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",NYC,0.40000000596,0.0,2017-11-21 13:13:39,emiblake
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",Canada,0.40000000596,0.0,2017-11-21 13:13:39,Miskinak
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","California, USA",0.40000000596,0.0,2017-11-21 13:13:36,blondenectar
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",chicago Illinois,0.40000000596,0.0,2017-11-21 13:13:36,CaitBees
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",New York City,0.40000000596,0.0,2017-11-21 13:13:31,MikeSchreder
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",Alamo w/Cease playing Nintendo,0.40000000596,0.0,2017-11-21 13:13:31,DangerouslyDrk
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","New York, USA",0.40000000596,0.0,2017-11-21 13:13:31,nycquinn
