full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
Helluva lot nice than if she merely disagreed with his politics. Silverman on Louis C.K.'s harassment scandal  https://t.co/0ygpqYJtgs,"Pennsylvania, USA",1.0,-0.5,2017-11-18 07:12:53,voice_of_sane1
"""if we believe the women accusing Moore,Franken,Weinstein,Louis C.K.,why do we not believe women who accused Trump?"" https://t.co/KVT64SqaTf",GeeksResistHeadquarters  SGC,0.40000000596,-0.10000000149,2017-11-18 07:09:32,DrFraiser2017
@FamousWhenDead @loumcb Exactly that. We’ve seen Marc Maron &amp; Sarah Silverman this wk talking about how to stay friends with Louis C.K. while also being horrified by revelations. Lena fails completely,Leith,1.29999995232,0.0,2017-11-18 07:08:48,FiascoMac
"""Let's say I'm in the room with a bitch and the hoe don't wanna fuck? Like a man, I'mma beat my meat and get my fucking nut. ""

I wonder if Louis C.K. listened to Juvenile.",:) ,1.20000004768,0.0,2017-11-18 07:03:59,TMikaMouse
"I wrote about how late night isn’t equipped to tackle Louis C.K. because the call is coming from inside the house
https://t.co/OzNoPFNd1B",United States,0.20000000298,-0.20000000298,2017-11-18 07:01:38,imstinkymcgee
"@oskarumbrellas @ChloeGMoretz At least he didn't deny anything and apologized. I still like Louis C K and I think he's funny &amp; and if he becomes a polygamist &amp; makes me one of his wives,  giving me a generous monthly allowance, then gr8! 🙂❤️",Edgware UK -Get me outta here!,1.29999995232,0.40000000596,2017-11-18 06:58:31,tamara_era
"Louis C.K. Admits he Sexually Harassed 5 Women: ‘These Stories Are True’
https://t.co/zli3r0PAEx",Jamaica,0.600000023842,-0.300000011921,2017-11-18 06:56:32,nonewff
"‘Can you love someone who did bad things?' Sarah Silverman grappled with whether she can remain friends with Louis C.K.:
https://t.co/1WHI6Je2zw https://t.co/B8JLTDScZa",lala land*,0.600000023842,0.300000011921,2017-11-18 06:56:31,Alexita00
"I liked a @YouTube video https://t.co/ssMhBG5MmV David Edelstein on Louis C.K.'s ""I Love You, Daddy""",Lake Cacatiti,0.800000011921,0.800000011921,2017-11-18 06:53:20,dicksassy420
"Jake is so funny, just like his comedian friends, Al Frankenslime, Louis C K and Harvey Weinstein (he wanted to be a comic but wasn’t funny). Good company! https://t.co/g98GmT5sf8","Greensboro, NC",1.0,0.300000011921,2017-11-18 06:44:45,PhillipDenton
