full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"Louis C.K.'s statement isn't an apology — it's a cop-out full of excuses 
#SexualAssault #SexualAbuse #SexulaAbuse #Rape 
https://t.co/uuTxUV14L1 @nowthisnews",The Universe,0.899999976158,-0.899999976158,2017-11-16 21:14:03,ShareAwakening
"""Sarah Silverman Speaks Out on Louis C.K.: ‘I Love Louis, But Louis Did These Things’"" #culture #feedly https://t.co/nrNLOld2iE","Baltimore, MD. 21230",0.600000023842,0.600000023842,2017-11-16 21:13:46,CaffreyEj
"Marc Maron disappointed in ""close friend"" Louis C.K., reveals personal experience with abuser https://t.co/oCn6ICEGZX https://t.co/VY5wu9Un6T","New York, USA",0.40000000596,-0.40000000596,2017-11-16 21:13:20,magiccitymawler
"For anyone trying to blame Pamela Adlon for Louis C.K.'s actions, consider that he has put  her in a very difficult position she did not ask to be in as a result of misdeeds she didn't commit. As someone who claimed to be her friend, he has harmed her as well.","Cedar Falls, Iowa",0.600000023842,-0.300000011921,2017-11-16 21:13:14,mnrmg
Sarah Silverman Addresses Louis C.K.: “I Love Louis. But Louis Did These Things” https://t.co/C3TwjT498g via @TheMarySue,Xavier School,1.10000002384,0.5,2017-11-16 21:13:04,BiSuperhero
"Marc Maron disappointed in ""close friend"" Louis C.K., reveals personal experience with abuser https://t.co/oCn6ICEGZX https://t.co/VY5wu9Un6T",Belize,0.40000000596,-0.40000000596,2017-11-16 21:11:50,cabana515
"Marc Maron disappointed in ""close friend"" Louis C.K., reveals personal experience with abuser https://t.co/oCn6ICEGZX https://t.co/VY5wu9Un6T","New Jersey, USA",0.40000000596,-0.40000000596,2017-11-16 21:11:48,alyssarosephoto
Louis C.K. breaks silence in lengthy statement: 'These stories are true' - popculturebrain: Here is C.K.:... https://t.co/2quU3wB7JR,"Shoreditch, England",0.40000000596,0.10000000149,2017-11-16 21:11:17,borncultureuk
"Marc Maron disappointed in ""close friend"" Louis C.K., reveals personal experience with abuser https://t.co/oCn6ICEGZX https://t.co/VY5wu9Un6T",U.K.,0.40000000596,-0.40000000596,2017-11-16 21:11:01,alternative200
"Marc Maron disappointed in ""close friend"" Louis C.K., reveals personal experience with abuser https://t.co/oCn6ICEGZX https://t.co/VY5wu9Un6T",I'm Not Cookies Yet.,0.40000000596,-0.40000000596,2017-11-16 21:10:29,rodimusprime
