full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"Louis C.K.? More like: No, Louis, that's not O.K.",Ohio,0.20000000298,-0.10000000149,2017-11-19 14:13:51,park3r_3ddy
"""Can you love someone who did bad things?"" Sarah Silverman speaks out about Louis C.K. https://t.co/EgaeXONx5G",México,0.300000011921,0.10000000149,2017-11-19 14:11:34,jchristiaan
Better Things Doesn’t Need Louis C.K. https://t.co/BnUwOaxlOk via @vulture,Stubborn & unrepentant heretic,0.40000000596,0.20000000298,2017-11-19 14:10:49,PeterBirro
Better Things Doesn’t Need Louis C.K. https://t.co/QfY7c0kSuD https://t.co/a3v5B7FASz,Global,0.5,0.20000000298,2017-11-19 14:09:54,TV__Newz
"""Better Things Doesn't Need Louis C.K."" https://t.co/WqonGUbo0V","ÜT: 34.106179,-118.291105",0.10000000149,0.0,2017-11-19 14:07:38,postmdernsleaze
"""Better Things Doesn't Need Louis C.K."" https://t.co/WqonGUbo0V",Inferno (formerly Pistoia),0.10000000149,0.0,2017-11-19 14:06:47,tsoprano8
"“I refuse to watch Louis C.K. or Transparent or Lena Dunham,” he/she typed, quite proud, on a cell phone made in a factory where fucking “safety nets” were installed to prevent workers from continuing to commit suicide.

Check how far your care &amp; self-righteousness extend.",You're standing on my neck.,0.899999976158,0.0,2017-11-19 14:04:40,vincentscarpa
"""Better Things Doesn't Need Louis C.K."" https://t.co/WqonGUbo0V",Seattle,0.10000000149,0.0,2017-11-19 14:04:30,E_Steven
"""Better Things Doesn't Need Louis C.K."" https://t.co/WqonGUbo0V",Indifferent,0.10000000149,0.0,2017-11-19 14:04:09,DFacobbre
I wonder if these cats out here defending Russell Simmons defended Kevin Spacey and Louis C.K. Keep that same energy. I ain’t defending NOBODY on twitter accused of sexual assault. NO. BODY. https://t.co/ZsuQglquoH,Wakanda by way of Stankonia ,1.20000004768,-0.10000000149,2017-11-19 14:02:52,Marcus_Sniffles
