full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Goddard, KS",0.40000000596,0.0,2017-11-21 08:14:03,StacyHibbs3
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Michigan, USA",0.40000000596,0.0,2017-11-21 08:14:03,JeremyDeeSelden
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","England, United Kingdom",0.40000000596,0.0,2017-11-21 08:14:03,RobynRemke
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Wynnewood, Pa.  ",0.40000000596,0.0,2017-11-21 08:13:58,santac1019
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Boston, MA",0.40000000596,0.0,2017-11-21 08:13:55,GonzaloContento
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",Plymouth,0.40000000596,0.0,2017-11-21 08:13:52,JonRowlands87
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Atlantic, IA",0.40000000596,0.0,2017-11-21 08:13:50,williamsaluk
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",409,0.40000000596,0.0,2017-11-21 08:13:49,sassyreigns
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?","Saint Louis, MO",0.40000000596,0.0,2017-11-21 08:13:47,SPEEL01
"Anthony Weiner is in prison. Bill Clinton was impeached. Bill O'Reilly, Roger Ailes, Harvey Weinstein, Kevin Spacey &amp; Mark Halperin were fired. Al Franken and Charlie Rose apologized. Glenn Thrush was suspended. Louis C.K. was canceled. When will Donald Trump be held accountable?",minding my own business,0.40000000596,0.0,2017-11-21 08:13:39,ThatsnotJazzy
