full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"""I’m tired of trying to explain why none of this is sex. Why it hurts the way violence hurts” — @lizmeriwether on Louis C.K. and America’s epidemic https://t.co/45TG8AhnnS",TX to BK,0.899999976158,-0.40000000596,2017-11-19 10:13:22,starfishncoffee
"My brother Joe asked me my opinion on his senior quote. He wants to do """"You miss 100% of the shots you don't take - Wayne Gretzky""-Michael Scott""- Joe Fetzko"" I said Joe that's pretty cliche. But I quoted Louis C.K. for mine so what the hell do I know.",Probably bombing on stage,1.0,-0.10000000149,2017-11-19 10:06:40,RudyFetz
"Sarah Silverman breaks silence on friend Louis C.K.: ""We need to be better. We will be better"" https://t.co/PzxW8K1xSX https://t.co/uO0L7R8G3j", a Philly suburb,0.20000000298,0.10000000149,2017-11-19 10:05:46,robdromb
"Sarah Silverman breaks silence on friend Louis C.K.: ""We need to be better. We will be better"" https://t.co/PzxW8K1xSX https://t.co/uO0L7R8G3j",NELA ,0.20000000298,0.10000000149,2017-11-19 10:02:54,Vonquizu
JUST IN: Louis C.K.’s new movie #ILoveYouDaddy will not be released following sexual misconduct claims https://t.co/MP33fmZUNz,"New York, NY",0.40000000596,-0.40000000596,2017-11-19 10:02:09,ClubSDN
Amanda Hess and Manohla Dargis on the Weinstein-Spacey-Louis C.K. affairs: Viciousness and ignorance: New York Times columnists on the rampage - World Socialist Web Site https://t.co/SCUPDPbyBr #SatudayMorning https://t.co/TWRkQHJNUa,"Montevideo, Uruguay",0.0,0.0,2017-11-19 10:00:58,_marcearias_
"Funny! See what happens when we DO keep our hands to ourselves!?? New saying, Idle hands are Louis C K's workshop. https://t.co/u1iTlXqmrJ","CA, MI OH (the road)",1.29999995232,0.0,2017-11-19 09:54:34,ChiliChallis1
Sarah Silverman Speaks on Louis C.K.: ‘Can You Love Someone Who Did Bad Things?’ https://t.co/g1A3ms4E94,"Bilbao, Spain",0.5,0.20000000298,2017-11-19 09:52:51,Bend3r
Sarah Silverman breaks silence on ‘best friend’ Louis C.K.: ‘Can you love someone who did bad things?’ https://t.co/zUtrrugrwT https://t.co/gG5HSD790C,"Nairobi, Kenya",0.40000000596,0.20000000298,2017-11-19 09:52:17,VIPortalINC
"Agree 1000%.  Just look at Louis C.K. to see the culture of raunch &amp; misogyny in comedy.   I’m hoping men in that business are rethinking that now - but within that culture, AF’s bad joke was practically G-rated. The accuser forgave him.  It should be her call. https://t.co/qYMN81886A","Montana, USA",1.70000004768,-0.20000000298,2017-11-19 09:44:43,MontanaSkullzx5
