full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,"Las Vegas, Nevada",0.10000000149,-0.10000000149,2017-11-16 22:14:00,LeslieMaiko
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,"Oklahoma, USA",0.10000000149,-0.10000000149,2017-11-16 22:13:49,SweetTea7594
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,"New York, USA",0.10000000149,-0.10000000149,2017-11-16 22:13:49,NataliaDarrigo
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,Universal ,0.10000000149,-0.10000000149,2017-11-16 22:13:48,GaryMane1
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,SanFranciscoCA Lake TahoeNV,0.10000000149,-0.10000000149,2017-11-16 22:13:39,Billright50
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,"Tampa, FL",0.10000000149,-0.10000000149,2017-11-16 22:13:28,budswdrbobbillw
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,Mid Atlantic U.S.A.,0.10000000149,-0.10000000149,2017-11-16 22:13:28,TweeterLE2012
what in the hell happened to the men in our country to lower their tolerance levels and feel this crap was okay at the time? #LouisCK #metoo https://t.co/Rl4acSCvQC #onlylove,Lebanon,0.899999976158,-0.300000011921,2017-11-16 22:13:18,ethelenepatter9
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,"Trump's Kitchen, Cooking Memes",0.10000000149,-0.10000000149,2017-11-16 22:13:17,tall_bacon
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,"Atlanta, GA",0.10000000149,-0.10000000149,2017-11-16 22:13:16,BailyBeebout
