full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
Sarah Silverman breaks her silence on longtime friend Louis C.K. https://t.co/uZ9OhbcNnD,"manchester, england",0.20000000298,0.0,2017-11-19 07:07:57,mjproylance
"""Louis C.K., Harvey Weinstein, and many other men alleged to be abusers have something else in common: They were great at seeming to be good."" 

Bijak, membumi, and ""baeeq banget."" https://t.co/gb31J1JtuU","Yogyakarta, Indonesia",0.600000023842,0.10000000149,2017-11-19 07:04:35,lusiayashinta
Sarah Silverman On Louis C.K: ‘Can You Love Someone Who Did Bad Things?’ https://t.co/OP0UzAYIux,"San Antonio, TX",0.5,0.20000000298,2017-11-19 06:48:29,Mavrik2020
"Sarah Silverman Addresses Louis C.K.'s Sexual Misconduct: ""It's a Real Mindfuck"" https://t.co/DgoENGNMdw",South Africa,0.10000000149,0.10000000149,2017-11-19 06:37:00,ChanRobberts
.@davidlsims examines how Louis C.K. used comedy as a smokescreen https://t.co/ErUTHuancn https://t.co/NRKf8LfaDe,Dublin,0.300000011921,0.10000000149,2017-11-19 06:32:19,geoglyphentropy
Sarah Silverman breaks silence on Louis C.K.'s sexual harassment scandal https://t.co/iy121UbfuW via the @FoxNews Android app,"AMERICA, THE GREAT",0.800000011921,-0.800000011921,2017-11-19 06:31:03,PeterRosianul
"""Better Things"" star Pamela Adlon is 'devastated' about Louis C.K.'s behavior https://t.co/pkT0C6Ie0j via @EW #LouisCK #sexualabuse #horriblehollywood","Atlanta, Georgia",0.0,0.0,2017-11-19 06:20:08,gsulawadmission
"#AMJoy #2017In4Words The Fall of Demons 
Bill Clinton
Harvey Weinstein 
Oliver Stone
Ben Affleck
Kevin Spacey 
Charlie Sheen
Louis C.K. 
George Takei 
Andy Dick 
Brett Ratner 
Ed Westwick
Gary Goddard
David Corn
Michael Oreskes 
Mark Halperin
Richard Dreyfuss 
Al Franken",Trumpland ,0.0,0.0,2017-11-19 06:14:18,IrishJoe99
"FX Ends Deal With Louis C.K. After Sexual Misco 
 https://t.co/KbTIPKmtZY","Languedoc/Occitanie, FRANCE",0.0,0.0,2017-11-19 06:11:33,Cherie_O
powerful RT @NYDailyNews: Sarah Silverman breaks her silence on longtime friend Louis C.K. after sexual assault accusations https://t.co/KjMe7rB4Ls,Tokyo,0.899999976158,-0.40000000596,2017-11-19 06:10:07,Esu_Ken
