full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"""Sarah Silverman Speaks on Louis C.K.: ‘Can You Love Someone Who Did Bad Things?’"" by DAVE ITZKOFF via NYT https://t.co/lnmJy3f0H1 https://t.co/BJnLaiBvp7","New York, USA",0.40000000596,0.40000000596,2017-11-17 00:13:31,Fouzla_Bioffu
"""Sarah Silverman Speaks on Louis C.K.: ‘Can You Love Someone Who Did Bad Things?’"" via @nytimes: https://t.co/dLoaYg9RJF #trending #news",Chicago,0.5,0.20000000298,2017-11-17 00:13:27,hensleragency
Sarah Silverman Speaks on Louis C.K. ‘Can You Love Someone Who Did Bad Things’ By DAVE ITZKOFF via NYT Arts https://t.co/1uKGffu6yU,China,0.699999988079,0.300000011921,2017-11-17 00:13:25,love_umei
"""Sarah Silverman Speaks on Louis C.K.: ‘Can You Love Someone Who Did Bad Things?’"" by DAVE ITZKOFF via NYT https://t.co/10FCWh2aeN https://t.co/CsmrKWp4sd",Single Ladies,0.40000000596,0.40000000596,2017-11-17 00:13:19,ZimBeyonce
"""Sarah Silverman Speaks on Louis C.K.: ‘Can You Love Someone Who Did Bad Things?’"" by DAVE ITZKOFF via NYT https://t.co/y1UE41q12I https://t.co/wzoz1c4Qxt","New York, USA",0.40000000596,0.40000000596,2017-11-17 00:13:15,feukqo
"""Some of our heroes have been taken down. And we will discover bad things about people we like. Or in some cases, people we love.” — @SarahKSilverman on Louis C.K. (before the Al Franken story broke) https://t.co/CZhNUNJjU0",behind you....,1.89999997616,0.0,2017-11-17 00:13:11,lordofleisure
"""Sarah Silverman Speaks on Louis C.K.: ‘Can You Love Someone Who Did Bad Things?’"" by DAVE ITZKOFF via NYT https://t.co/TMZ40qGKFf",Malaysia,0.40000000596,0.40000000596,2017-11-17 00:13:07,abinesh
@realDonaldTrump Maybe Louis C.K. and Al Franken can start a comedy club in JAIL,Texas,0.10000000149,-0.10000000149,2017-11-17 00:12:51,Cryogenik28
"""Sarah Silverman Speaks on Louis C.K.: ‘Can You Love Someone Who Did Bad Things?’"" by DAVE ITZKOFF via NYT https://t.co/83uSyqqLFM https://t.co/nGao8UkPlh","New York, USA",0.40000000596,0.40000000596,2017-11-17 00:12:26,Muiwje_Zaevbe
"""Sarah Silverman Speaks on Louis C.K.: ‘Can You Love Someone Who Did Bad Things?’"" by DAVE ITZKOFF via NYT https://t.co/66OWdtqI1G https://t.co/UewLsQ7Pfo","Kansas, MO",0.40000000596,0.40000000596,2017-11-17 00:12:25,michael_gabrill
