full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"Modern DEMOCRAT Role models:
Harvey Weinstein 
Kevin Spacey 
Al Franken 
Louis C.K.
George Takei 
Anthony Weiner (txt pedo)
Bill Clinton (rapist)
Brett Ratner
Russell Simmons 
Jeffrey Tambor 
Roman Polanski (pedo anal rape)
Great Job progressives!","Sonoma,CA-Ohio Alabama",0.899999976158,0.40000000596,2017-11-19 22:14:06,therealMrMx1
"Modern DEMOCRAT Role models:
Harvey Weinstein 
Kevin Spacey 
Al Franken 
Louis C.K.
George Takei 
Anthony Weiner (txt pedo)
Bill Clinton (rapist)
Brett Ratner
Russell Simmons 
Jeffrey Tambor 
Roman Polanski (pedo anal rape)
Great Job progressives!","Denham Springs, La.",0.899999976158,0.40000000596,2017-11-19 22:13:32,chaianne
"Jon Stewart spoke out about Louis C.K. admitting to sexual misconduct:
https://t.co/cBhdjvLlmQ https://t.co/wy8viN8YC0",Colorado,0.5,-0.20000000298,2017-11-19 22:13:05,KatheOden
Reminder: Louis C.K.'s apology wasn't actually an apology at all https://t.co/ACzU5JhRbW,Every continent in Atlanta,0.800000011921,-0.800000011921,2017-11-19 22:12:42,MyNameisKai__
"Modern DEMOCRAT Role models:
Harvey Weinstein 
Kevin Spacey 
Al Franken 
Louis C.K.
George Takei 
Anthony Weiner (txt pedo)
Bill Clinton (rapist)
Brett Ratner
Russell Simmons 
Jeffrey Tambor 
Roman Polanski (pedo anal rape)
Great Job progressives!",USA,0.899999976158,0.40000000596,2017-11-19 22:12:40,kenroberts768
"Modern DEMOCRAT Role models:
Harvey Weinstein 
Kevin Spacey 
Al Franken 
Louis C.K.
George Takei 
Anthony Weiner (txt pedo)
Bill Clinton (rapist)
Brett Ratner
Russell Simmons 
Jeffrey Tambor 
Roman Polanski (pedo anal rape)
Great Job progressives!",Texas,0.899999976158,0.40000000596,2017-11-19 22:11:35,PatrioticCindy
"#RT @Variety: A-list comedians gathered at the Night of Too Many Stars, but no one talked about Louis C.K. https://t.co/W2aOLcmfB2 https://t.co/95O65tWtkH",London,0.40000000596,0.20000000298,2017-11-19 22:11:17,1066Live
"Modern DEMOCRAT Role models:
Harvey Weinstein 
Kevin Spacey 
Al Franken 
Louis C.K.
George Takei 
Anthony Weiner (txt pedo)
Bill Clinton (rapist)
Brett Ratner
Russell Simmons 
Jeffrey Tambor 
Roman Polanski (pedo anal rape)
Great Job progressives!","Anderson, CA",0.899999976158,0.40000000596,2017-11-19 22:07:25,Meli6402
I just realize Louis C.K. is Gretchen Weiners https://t.co/B7Lt2yQOqx,"Burlington, VT",0.0,0.0,2017-11-19 22:07:03,ash_larose
Reminder: Louis C.K.'s apology wasn't actually an apology at all https://t.co/ACzU5JhRbW,humm,0.800000011921,-0.800000011921,2017-11-19 22:05:24,Maame_Gyamerah
