full_text,location,sentiment_magnitude,sentiment_score,time_stamp,user
"1 of the most filthy, UNFUNNY, anti-christian bigots in Hollywood Sarah Silverman is already trying to rehabilitate the career of her BFF sexual abuser Louis C.K. ""Can you love someone who did bad things?"" She never asks that ? for the GOP, only Democrats. https://t.co/sVBitXh4fv",Reporting Live From Your Attic,1.39999997616,-0.10000000149,2017-11-19 01:08:58,JamesHartline
He doth brotest too much: @megangarber on Louis C.K. and the myth of the nice guy https://t.co/DAmPKydbrb https://t.co/QQ7vXwlJfE,Seattle,0.40000000596,0.40000000596,2017-11-19 01:08:26,ItsReallyMyName
"@germanrlopez Agree, it's better to become the party of Slavery, Segregation, Lynching, Jim Crow, Poll Tests, Kevin Spacey, Harvey Weinstein, Al Franken, Bill Clinton, James Toback, Ted Kennedy, Mark Halperin, Louis C.K., Woody Allen, Roman Polanski... https://t.co/HCtlnVJt1I","Seattle, WA",0.10000000149,0.0,2017-11-19 01:06:39,TomasJeffersons
"@germanrlopez Agree, it's better to become the party of Slavery, Segregation, Lynching, Jim Crow, Poll Tests, Kevin Spacey, Harvey Weinstein, Al Franken, Bill Clinton, James Toback, Ted Kennedy, Mark Halperin, Louis C.K., Woody Allen, Roman Polanski... https://t.co/HCtlnVJt1I","NEW YORK, NY",0.10000000149,0.0,2017-11-19 01:04:16,ConserValidity
Louis C.K.'s Former Manager 'Profoundly Regrets' Misconduct Inaction https://t.co/SnCSHUDt4g,"New York, NY",0.40000000596,-0.40000000596,2017-11-19 01:04:05,TheFoxfires
"@jonkay @pattonoswalt 7 - number of zeroes behind any single digit number for Louis C.K. paycheck, 2019 ""recovery"" tour.  Special guest opener, Al Franken!","Bronx, NY",0.899999976158,0.0,2017-11-19 00:51:09,DavidCheckosky
Sarah Silverman responds to Louis C.K. https://t.co/xiCcIE9POz https://t.co/bgkAxQ6ry1,"Michigan Center, MI",0.20000000298,0.0,2017-11-19 00:51:06,roxxanedub
"#AMJoy #2017In4Words The Fall of Demons 
Bill Clinton
Harvey Weinstein 
Oliver Stone
Ben Affleck
Kevin Spacey 
Charlie Sheen
Louis C.K. 
George Takei 
Andy Dick 
Brett Ratner 
Ed Westwick
Gary Goddard
David Corn
Michael Oreskes 
Mark Halperin
Richard Dreyfuss 
Al Franken",New York City,0.0,0.0,2017-11-19 00:50:50,bat211
Sarah Silverman responds to Louis C.K. https://t.co/XpWi6DcD9e https://t.co/XzKBSVpE9H,"Accra,Greater Accra,Ghana",0.20000000298,0.0,2017-11-19 00:49:05,WardenGH
Sarah Silverman responds to Louis C.K. https://t.co/nIb9u81eiC #teamfollowback,Republica Dominicana,0.20000000298,0.0,2017-11-19 00:49:05,RTtotal
